origin,destination,landing_data,takeoff_data
SBGR,SABE,29/01/2023 17:00,29/01/2023 17:00
SABE,SBGR,29/01/2023 21:30,29/01/2023 21:30
LEMD,SBGR,30/01/2023 04:00,30/01/2023 04:00
SBGR,LEMD,30/01/2023 09:25,30/01/2023 09:25
SBGR,EDDF,30/01/2023 11:05,30/01/2023 11:05
EDDF,SBGR,30/01/2023 04:40,30/01/2023 04:40
SBGR,LIMC,30/01/2023 05:00,30/01/2023 05:00
SBGR,EGLL,30/01/2023 10:55,30/01/2023 10:55
EGLL,SBGR,30/01/2023 05:25,30/01/2023 05:25
SBGR,SPJC,30/01/2023 00:40,30/01/2023 00:40
SBGR,SPJC,29/01/2023 09:15,29/01/2023 09:15
SPJC,SBGR,29/01/2023 06:55,29/01/2023 06:55
SBGR,MMMX,30/01/2023 09:10,30/01/2023 09:10
MMMX,SBGR,30/01/2023 05:35,30/01/2023 05:35
SBGR,LEBL,30/01/2023 04:30,30/01/2023 04:30
SBGR,SUMU,29/01/2023 10:00,29/01/2023 10:00
SUMU,SBGR,29/01/2023 13:10,29/01/2023 13:10
LIRF,SBGR,29/01/2023 20:00,29/01/2023 20:00
KMCO,SBGR,29/01/2023 09:50,29/01/2023 09:50
SPJC,SBGR,29/01/2023 16:30,29/01/2023 16:30
SBGR,SABE,29/01/2023 08:50,29/01/2023 08:50
SABE,SBGR,30/01/2023 01:35,30/01/2023 01:35
SBGR,LPPT,30/01/2023 03:15,30/01/2023 03:15
LPPT,SBGR,29/01/2023 15:50,29/01/2023 15:50
SBGR,KBOS,30/01/2023 09:10,30/01/2023 09:10
SBGR,KJFK,30/01/2023 09:15,30/01/2023 09:15
KJFK,SBGR,30/01/2023 05:20,30/01/2023 05:20
SBGR,KMIA,30/01/2023 07:25,30/01/2023 07:25
KMIA,SBGR,30/01/2023 05:35,30/01/2023 05:35
SBGR,KMIA,29/01/2023 18:35,29/01/2023 18:35
KMIA,SBGR,29/01/2023 20:05,29/01/2023 20:05
SBGR,SBPA,29/01/2023 08:45,29/01/2023 08:45
SBPA,SBGR,29/01/2023 18:45,29/01/2023 18:45
SBGR,SBFL,29/01/2023 07:45,29/01/2023 07:45
EDDF,SBGR,30/01/2023 02:40,30/01/2023 02:40
SBGR,SBAR,30/01/2023 14:45,30/01/2023 14:45
SBAR,SBGR,30/01/2023 18:05,30/01/2023 18:05
SBGR,SBAR,31/01/2023 02:10,31/01/2023 02:10
SBAR,SBGR,30/01/2023 06:05,30/01/2023 06:05
SBGR,SBAR,30/01/2023 10:40,30/01/2023 10:40
SBAR,SBGR,30/01/2023 14:05,30/01/2023 14:05
SBGR,SBBE,30/01/2023 10:00,30/01/2023 10:00
SBBE,SBGR,30/01/2023 14:20,30/01/2023 14:20
SBGR,SBBE,30/01/2023 16:55,30/01/2023 16:55
SBBE,SBGR,30/01/2023 15:50,30/01/2023 15:50
SBGR,SBBE,30/01/2023 22:30,30/01/2023 22:30
SBBE,SBGR,30/01/2023 04:55,30/01/2023 04:55
SBGR,SBBE,31/01/2023 02:15,31/01/2023 02:15
SBBE,SBGR,30/01/2023 06:35,30/01/2023 06:35
SBGR,SBJE,30/01/2023 13:15,30/01/2023 13:15
SBJE,SBGR,30/01/2023 17:30,30/01/2023 17:30
SBGR,SBPS,30/01/2023 08:40,30/01/2023 08:40
SBPS,SBGR,30/01/2023 11:10,30/01/2023 11:10
SBGR,SBPS,30/01/2023 14:00,30/01/2023 14:00
SBPS,SBGR,30/01/2023 16:40,30/01/2023 16:40
SBGR,SBPS,30/01/2023 19:40,30/01/2023 19:40
SBPS,SBGR,30/01/2023 22:25,30/01/2023 22:25
SBGR,SBBR,30/01/2023 08:20,30/01/2023 08:20
SBBR,SBGR,30/01/2023 07:50,30/01/2023 07:50
SBGR,SBBR,30/01/2023 09:05,30/01/2023 09:05
SBBR,SBGR,30/01/2023 11:35,30/01/2023 11:35
SBGR,SBBR,30/01/2023 13:50,30/01/2023 13:50
SBBR,SBGR,30/01/2023 16:20,30/01/2023 16:20
SBGR,SBBR,30/01/2023 22:55,30/01/2023 22:55
SBBR,SBGR,30/01/2023 20:55,30/01/2023 20:55
SBGR,SBBR,31/01/2023 00:15,31/01/2023 00:15
SBBR,SBGR,31/01/2023 01:30,31/01/2023 01:30
SBGR,SBBR,31/01/2023 00:45,31/01/2023 00:45
SBBR,SBGR,30/01/2023 06:10,30/01/2023 06:10
SBGR,SBCA,30/01/2023 14:20,30/01/2023 14:20
SBCA,SBGR,30/01/2023 16:25,30/01/2023 16:25
SBGR,SBCY,30/01/2023 08:15,30/01/2023 08:15
SBCY,SBGR,30/01/2023 11:15,30/01/2023 11:15
SBGR,SBCY,30/01/2023 18:40,30/01/2023 18:40
SBCY,SBGR,30/01/2023 21:40,30/01/2023 21:40
SBGR,SBCY,31/01/2023 01:25,31/01/2023 01:25
SBCY,SBGR,30/01/2023 05:50,30/01/2023 05:50
SBGR,SBCG,30/01/2023 08:15,30/01/2023 08:15
SBCG,SBGR,30/01/2023 10:30,30/01/2023 10:30
SBGR,SBCG,30/01/2023 16:10,30/01/2023 16:10
SBCG,SBGR,30/01/2023 18:30,30/01/2023 18:30
SBGR,SBCG,30/01/2023 19:20,30/01/2023 19:20
SBCG,SBGR,30/01/2023 21:50,30/01/2023 21:50
SBGR,SBCG,31/01/2023 01:30,31/01/2023 01:30
SBCG,SBGR,30/01/2023 06:10,30/01/2023 06:10
SBGR,SBSV,30/01/2023 16:30,30/01/2023 16:30
SBSV,SBGR,30/01/2023 19:55,30/01/2023 19:55
SBGR,SBCT,30/01/2023 07:00,30/01/2023 07:00
SBCT,SBGR,30/01/2023 12:25,30/01/2023 12:25
SBGR,SBCT,30/01/2023 08:30,30/01/2023 08:30
SBCT,SBGR,30/01/2023 10:15,30/01/2023 10:15
SBGR,SBCT,30/01/2023 13:50,30/01/2023 13:50
SBCT,SBGR,30/01/2023 15:45,30/01/2023 15:45
SBGR,SBCT,30/01/2023 19:25,30/01/2023 19:25
SBCT,SBGR,30/01/2023 21:20,30/01/2023 21:20
SBGR,SBCT,30/01/2023 22:30,30/01/2023 22:30
SBCT,SBGR,31/01/2023 00:20,31/01/2023 00:20
SBGR,SBCT,30/01/2023 23:30,30/01/2023 23:30
SBCT,SBGR,30/01/2023 06:10,30/01/2023 06:10
SBGR,SBCX,30/01/2023 09:55,30/01/2023 09:55
SBCX,SBGR,30/01/2023 12:10,30/01/2023 12:10
SBGR,SBFL,30/01/2023 07:20,30/01/2023 07:20
SBFL,SBGR,30/01/2023 09:15,30/01/2023 09:15
SBGR,SBFL,30/01/2023 11:40,30/01/2023 11:40
SBFL,SBGR,30/01/2023 13:35,30/01/2023 13:35
SBGR,SBFL,30/01/2023 14:10,30/01/2023 14:10
SBFL,SBGR,30/01/2023 16:05,30/01/2023 16:05
SBGR,SBFL,30/01/2023 21:40,30/01/2023 21:40
SBFL,SBGR,30/01/2023 23:40,30/01/2023 23:40
SBGR,SBFL,31/01/2023 01:10,31/01/2023 01:10
SBFL,SBGR,30/01/2023 06:30,30/01/2023 06:30
SBGR,SBFZ,30/01/2023 23:30,30/01/2023 23:30
SBFZ,SBGR,30/01/2023 03:35,30/01/2023 03:35
SBGR,SBFZ,30/01/2023 10:15,30/01/2023 10:15
SBFZ,SBGR,30/01/2023 14:25,30/01/2023 14:25
SBGR,SBFZ,30/01/2023 11:55,30/01/2023 11:55
SBFZ,SBGR,30/01/2023 16:05,30/01/2023 16:05
SBGR,SBFZ,30/01/2023 18:35,30/01/2023 18:35
SBFZ,SBGR,30/01/2023 22:45,30/01/2023 22:45
SBGR,SBFZ,30/01/2023 20:15,30/01/2023 20:15
SBFZ,SBGR,31/01/2023 00:25,31/01/2023 00:25
SBGR,SBFZ,31/01/2023 00:35,31/01/2023 00:35
SBFZ,SBGR,30/01/2023 05:05,30/01/2023 05:05
SBGR,SBFZ,31/01/2023 02:55,31/01/2023 02:55
SBFZ,SBGR,30/01/2023 07:05,30/01/2023 07:05
SBGR,SBGL,30/01/2023 08:20,30/01/2023 08:20
SBGL,SBGR,30/01/2023 17:20,30/01/2023 17:20
SBGR,SBGL,30/01/2023 11:10,30/01/2023 11:10
SBGL,SBGR,30/01/2023 20:35,30/01/2023 20:35
SBGL,SBGR,30/01/2023 12:55,30/01/2023 12:55
SBGR,SBGL,30/01/2023 18:35,30/01/2023 18:35
SBGR,SBGL,30/01/2023 12:20,30/01/2023 12:20
SBGL,SBGR,30/01/2023 22:15,30/01/2023 22:15
SBGR,SBGL,31/01/2023 00:10,31/01/2023 00:10
SBGL,SBGR,30/01/2023 05:55,30/01/2023 05:55
SBGR,SBIZ,30/01/2023 11:05,30/01/2023 11:05
SBIZ,SBGR,30/01/2023 14:40,30/01/2023 14:40
SBGR,SBIL,30/01/2023 09:15,30/01/2023 09:15
SBIL,SBGR,30/01/2023 11:55,30/01/2023 11:55
SBGR,SBIL,30/01/2023 16:05,30/01/2023 16:05
SBIL,SBGR,30/01/2023 18:50,30/01/2023 18:50
SBGR,SBZM,30/01/2023 08:50,30/01/2023 08:50
SBZM,SBGR,30/01/2023 10:40,30/01/2023 10:40
SBGR,SBJU,30/01/2023 10:10,30/01/2023 10:10
SBJU,SBGR,30/01/2023 13:55,30/01/2023 13:55
SBGR,SBJE,30/01/2023 14:55,30/01/2023 14:55
SBJE,SBGR,30/01/2023 19:05,30/01/2023 19:05
SBGR,SBJV,30/01/2023 20:00,30/01/2023 20:00
SBJV,SBGR,30/01/2023 21:40,30/01/2023 21:40
SBGR,SBLO,30/01/2023 09:20,30/01/2023 09:20
SBLO,SBGR,30/01/2023 11:00,30/01/2023 11:00
SBGR,SBMO,31/01/2023 01:25,31/01/2023 01:25
SBMO,SBGR,30/01/2023 06:00,30/01/2023 06:00
SBGR,SBMO,30/01/2023 10:25,30/01/2023 10:25
SBMO,SBGR,30/01/2023 14:05,30/01/2023 14:05
SBGR,SBMO,31/01/2023 02:05,31/01/2023 02:05
SBMO,SBGR,30/01/2023 05:50,30/01/2023 05:50
SBGR,SBMO,30/01/2023 18:20,30/01/2023 18:20
SBMO,SBGR,30/01/2023 21:55,30/01/2023 21:55
SBGR,SBMG,30/01/2023 19:10,30/01/2023 19:10
SBMG,SBGR,30/01/2023 21:15,30/01/2023 21:15
SBGR,SBMK,30/01/2023 14:55,30/01/2023 14:55
SBMK,SBGR,30/01/2023 17:00,30/01/2023 17:00
SBGR,SBSG,31/01/2023 01:45,31/01/2023 01:45
SBSG,SBGR,30/01/2023 06:00,30/01/2023 06:00
SBGR,SBSG,30/01/2023 11:30,30/01/2023 11:30
SBSG,SBGR,30/01/2023 15:35,30/01/2023 15:35
SBGR,SBSG,30/01/2023 18:10,30/01/2023 18:10
SBSG,SBGR,30/01/2023 22:25,30/01/2023 22:25
SBGR,SBSG,30/01/2023 19:45,30/01/2023 19:45
SBSG,SBGR,30/01/2023 23:50,30/01/2023 23:50
SBGR,SBNF,30/01/2023 07:30,30/01/2023 07:30
SBNF,SBGR,30/01/2023 09:15,30/01/2023 09:15
SBGR,SBNF,30/01/2023 14:45,30/01/2023 14:45
SBNF,SBGR,30/01/2023 16:30,30/01/2023 16:30
SBGR,SBNF,30/01/2023 19:10,30/01/2023 19:10
SBNF,SBGR,30/01/2023 21:15,30/01/2023 21:15
SBGR,SBPJ,30/01/2023 19:45,30/01/2023 19:45
SBPJ,SBGR,30/01/2023 23:00,30/01/2023 23:00
SBGR,SBPJ,30/01/2023 10:25,30/01/2023 10:25
SBPJ,SBGR,30/01/2023 13:20,30/01/2023 13:20
SBGR,SBPA,30/01/2023 23:40,30/01/2023 23:40
SBPA,SBGR,30/01/2023 07:15,30/01/2023 07:15
SBGR,SBPA,31/01/2023 00:40,31/01/2023 00:40
SBPA,SBGR,30/01/2023 08:15,30/01/2023 08:15
SBGR,SBPA,30/01/2023 07:50,30/01/2023 07:50
SBPA,SBGR,30/01/2023 10:10,30/01/2023 10:10
SBGR,SBPA,30/01/2023 09:25,30/01/2023 09:25
SBPA,SBGR,30/01/2023 11:45,30/01/2023 11:45
SBGR,SBPA,30/01/2023 13:00,30/01/2023 13:00
SBPA,SBGR,30/01/2023 15:20,30/01/2023 15:20
SBGR,SBPA,30/01/2023 14:20,30/01/2023 14:20
SBPA,SBGR,30/01/2023 16:50,30/01/2023 16:50
SBGR,SBPA,30/01/2023 18:55,30/01/2023 18:55
SBPA,SBGR,30/01/2023 21:30,30/01/2023 21:30
SBGR,SBPA,30/01/2023 20:40,30/01/2023 20:40
SBPA,SBGR,30/01/2023 23:05,30/01/2023 23:05
SBGR,SBPA,30/01/2023 19:55,30/01/2023 19:55
SBPA,SBGR,30/01/2023 22:20,30/01/2023 22:20
SBGR,SBDN,30/01/2023 09:05,30/01/2023 09:05
SBDN,SBGR,30/01/2023 10:55,30/01/2023 10:55
SBGR,SBRP,30/01/2023 08:15,30/01/2023 08:15
SBRP,SBGR,30/01/2023 09:40,30/01/2023 09:40
SBGR,SBRB,30/01/2023 12:15,30/01/2023 12:15
SBRB,SBGR,30/01/2023 16:55,30/01/2023 16:55
SBGR,SBRF,31/01/2023 03:00,31/01/2023 03:00
SBRF,SBGR,30/01/2023 07:10,30/01/2023 07:10
SBGR,SBRF,30/01/2023 12:00,30/01/2023 12:00
SBRF,SBGR,30/01/2023 19:35,30/01/2023 19:35
SBGR,SBRF,30/01/2023 17:55,30/01/2023 17:55
SBRF,SBGR,30/01/2023 21:50,30/01/2023 21:50
SBGR,SBRF,30/01/2023 20:35,30/01/2023 20:35
SBRF,SBGR,31/01/2023 00:30,31/01/2023 00:30
SBGR,SBRF,31/01/2023 01:50,31/01/2023 01:50
SBRF,SBGR,30/01/2023 05:50,30/01/2023 05:50
SBGR,SBSR,30/01/2023 09:00,30/01/2023 09:00
SBSR,SBGR,30/01/2023 10:40,30/01/2023 10:40
SBGR,SBSR,30/01/2023 17:30,30/01/2023 17:30
SBSR,SBGR,30/01/2023 19:15,30/01/2023 19:15
SBGR,SBSL,30/01/2023 11:40,30/01/2023 11:40
SBSL,SBGR,30/01/2023 15:55,30/01/2023 15:55
SBGR,SBSL,30/01/2023 15:50,30/01/2023 15:50
SBSL,SBGR,30/01/2023 20:20,30/01/2023 20:20
SBGR,SBSL,31/01/2023 01:55,31/01/2023 01:55
SBSL,SBGR,30/01/2023 06:15,30/01/2023 06:15
SBGR,SBSV,30/01/2023 10:15,30/01/2023 10:15
SBSV,SBGR,30/01/2023 13:25,30/01/2023 13:25
SBGR,SBSV,30/01/2023 17:55,30/01/2023 17:55
SBSV,SBGR,30/01/2023 21:10,30/01/2023 21:10
SBGR,SBSV,31/01/2023 02:15,31/01/2023 02:15
SBSV,SBGR,30/01/2023 06:30,30/01/2023 06:30
SBGR,SBSV,31/01/2023 00:20,31/01/2023 00:20
SBSV,SBGR,30/01/2023 08:05,30/01/2023 08:05
SBGR,SBTE,31/01/2023 01:10,31/01/2023 01:10
SBGR,SBTE,30/01/2023 15:35,30/01/2023 15:35
SBTE,SBGR,30/01/2023 23:25,30/01/2023 23:25
SBGR,SBUL,30/01/2023 10:10,30/01/2023 10:10
SBUL,SBGR,30/01/2023 11:55,30/01/2023 11:55
SBGR,SBVC,30/01/2023 09:10,30/01/2023 09:10
SBVC,SBGR,30/01/2023 11:35,30/01/2023 11:35
SBGR,SBVT,30/01/2023 07:35,30/01/2023 07:35
SBVT,SBGR,30/01/2023 09:45,30/01/2023 09:45
SBGR,SBVT,30/01/2023 11:25,30/01/2023 11:25
SBVT,SBGR,30/01/2023 13:35,30/01/2023 13:35
SBGR,SBVT,30/01/2023 15:30,30/01/2023 15:30
SBVT,SBGR,30/01/2023 17:45,30/01/2023 17:45
SBGR,SBVT,30/01/2023 20:50,30/01/2023 20:50
SBVT,SBGR,30/01/2023 23:10,30/01/2023 23:10
SBGR,SBVT,31/01/2023 00:45,31/01/2023 00:45
SBVT,SBGR,30/01/2023 07:00,30/01/2023 07:00
SBGR,SBCH,30/01/2023 18:45,30/01/2023 18:45
SBCH,SBGR,30/01/2023 20:55,30/01/2023 20:55
SBGR,SBEG,30/01/2023 16:10,30/01/2023 16:10
SBEG,SBGR,30/01/2023 20:50,30/01/2023 20:50
SBGR,SBEG,30/01/2023 22:30,30/01/2023 22:30
SBEG,SBGR,30/01/2023 05:00,30/01/2023 05:00
SBGR,SBEG,31/01/2023 02:50,31/01/2023 02:50
SBEG,SBGR,30/01/2023 07:25,30/01/2023 07:25
SBGR,SBFI,30/01/2023 08:45,30/01/2023 08:45
SBFI,SBGR,30/01/2023 11:05,30/01/2023 11:05
SBGR,SBFI,30/01/2023 14:05,30/01/2023 14:05
SBFI,SBGR,30/01/2023 16:25,30/01/2023 16:25
SBGR,SBFI,30/01/2023 19:00,30/01/2023 19:00
SBFI,SBGR,30/01/2023 21:30,30/01/2023 21:30
SBGR,SBGO,31/01/2023 01:30,31/01/2023 01:30
SBGO,SBGR,30/01/2023 05:40,30/01/2023 05:40
SBGR,SBGO,30/01/2023 19:50,30/01/2023 19:50
SBGO,SBGR,30/01/2023 22:20,30/01/2023 22:20
SBGR,SBGO,30/01/2023 09:35,30/01/2023 09:35
SBGO,SBGR,30/01/2023 11:55,30/01/2023 11:55
SBGR,SBJP,30/01/2023 11:30,30/01/2023 11:30
SBJP,SBGR,30/01/2023 15:30,30/01/2023 15:30
SBGR,SBJP,31/01/2023 02:10,31/01/2023 02:10
SBJP,SBGR,30/01/2023 06:15,30/01/2023 06:15
SBGR,SBJP,30/01/2023 23:55,30/01/2023 23:55
SBJP,SBGR,30/01/2023 03:50,30/01/2023 03:50
SBGR,SBCF,30/01/2023 09:20,30/01/2023 09:20
SBCF,SBGR,30/01/2023 18:10,30/01/2023 18:10
SBGR,SBCF,30/01/2023 13:45,30/01/2023 13:45
SBCF,SBGR,30/01/2023 11:05,30/01/2023 11:05
SBGR,SBPL,30/01/2023 15:00,30/01/2023 15:00
SBPL,SBGR,30/01/2023 18:25,30/01/2023 18:25
SBGR,SBCF,30/01/2023 20:50,30/01/2023 20:50
SBCF,SBGR,30/01/2023 22:55,30/01/2023 22:55
SBGR,SBCF,30/01/2023 16:15,30/01/2023 16:15
SBCF,SBGR,30/01/2023 20:50,30/01/2023 20:50
SBGR,SBCF,30/01/2023 18:50,30/01/2023 18:50
SBCF,SBGR,30/01/2023 06:40,30/01/2023 06:40
SBGR,SBCF,30/01/2023 23:30,30/01/2023 23:30
SBCF,SBGR,30/01/2023 15:40,30/01/2023 15:40
SBGR,SBCF,30/01/2023 07:35,30/01/2023 07:35
SBCF,SBGR,30/01/2023 09:25,30/01/2023 09:25
SBGR,SBPV,30/01/2023 15:50,30/01/2023 15:50
SBPV,SBGR,30/01/2023 20:00,30/01/2023 20:00
SBGR,SBCH,30/01/2023 13:55,30/01/2023 13:55
SBCH,SBGR,30/01/2023 16:10,30/01/2023 16:10
SBGR,SBCF,30/01/2023 17:15,30/01/2023 17:15
SBCF,SBGR,30/01/2023 12:00,30/01/2023 12:00
SBGR,SBLO,30/01/2023 13:35,30/01/2023 13:35
SBLO,SBGR,30/01/2023 15:20,30/01/2023 15:20
SBGR,SBPA,30/01/2023 10:50,30/01/2023 10:50
SBPA,SBGR,30/01/2023 13:20,30/01/2023 13:20
SBGR,SBRP,30/01/2023 13:35,30/01/2023 13:35
SBRP,SBGR,30/01/2023 15:15,30/01/2023 15:15
SBGR,SBRJ,30/01/2023 08:20,30/01/2023 08:20
SBRJ,SBGR,30/01/2023 13:20,30/01/2023 13:20
SBGR,SBRJ,30/01/2023 11:05,30/01/2023 11:05
SBRJ,SBGR,30/01/2023 16:00,30/01/2023 16:00
SBGR,SBRJ,30/01/2023 17:45,30/01/2023 17:45
SBRJ,SBGR,30/01/2023 23:15,30/01/2023 23:15
SBGR,SBRJ,30/01/2023 19:05,30/01/2023 19:05
SBRJ,SBGR,30/01/2023 21:30,30/01/2023 21:30
SBRJ,SBGR,30/01/2023 07:35,30/01/2023 07:35
SBGR,SBRJ,30/01/2023 21:20,30/01/2023 21:20
SBRJ,SBGR,30/01/2023 10:40,30/01/2023 10:40
SBGR,SBRJ,30/01/2023 13:40,30/01/2023 13:40
SBRJ,SBGR,30/01/2023 18:40,30/01/2023 18:40
SBGR,SBEG,30/01/2023 12:25,30/01/2023 12:25
SBEG,SBGR,30/01/2023 17:50,30/01/2023 17:50
SBGR,SKBO,30/01/2023 20:50,30/01/2023 20:50
SKBO,SBGR,31/01/2023 03:55,31/01/2023 03:55
SBGR,SAEZ,31/01/2023 00:15,31/01/2023 00:15
SAEZ,SBGR,30/01/2023 05:25,30/01/2023 05:25
SBGR,SUMU,30/01/2023 18:05,30/01/2023 18:05
SUMU,SBGR,30/01/2023 21:20,30/01/2023 21:20
SAME,SBGR,30/01/2023 14:35,30/01/2023 14:35
SBGR,SABE,30/01/2023 10:25,30/01/2023 10:25
SABE,SBGR,30/01/2023 14:10,30/01/2023 14:10
SBGR,SABE,30/01/2023 17:00,30/01/2023 17:00
SABE,SBGR,30/01/2023 21:20,30/01/2023 21:20
LEMD,SBGR,31/01/2023 04:00,31/01/2023 04:00
SBGR,LEMD,31/01/2023 09:40,31/01/2023 09:40
SBGR,EDDF,31/01/2023 10:45,31/01/2023 10:45
EDDF,SBGR,31/01/2023 04:40,31/01/2023 04:40
SBGR,LIMC,31/01/2023 05:00,31/01/2023 05:00
LIMC,SBGR,30/01/2023 20:00,30/01/2023 20:00
SBGR,EGLL,31/01/2023 10:55,31/01/2023 10:55
EGLL,SBGR,31/01/2023 05:25,31/01/2023 05:25
SBGR,SPJC,31/01/2023 00:40,31/01/2023 00:40
SBGR,SPJC,30/01/2023 09:15,30/01/2023 09:15
SPJC,SBGR,30/01/2023 06:55,30/01/2023 06:55
SBGR,MMMX,31/01/2023 09:10,31/01/2023 09:10
MMMX,SBGR,31/01/2023 05:10,31/01/2023 05:10
SBGR,LEBL,31/01/2023 04:30,31/01/2023 04:30
LEBL,SBGR,30/01/2023 19:15,30/01/2023 19:15
SBGR,SUMU,30/01/2023 09:55,30/01/2023 09:55
SUMU,SBGR,30/01/2023 13:05,30/01/2023 13:05
SBGR,SABE,30/01/2023 21:05,30/01/2023 21:05
SPJC,SBGR,30/01/2023 16:30,30/01/2023 16:30
SABE,SBGR,31/01/2023 01:35,31/01/2023 01:35
SBGR,LPPT,31/01/2023 03:15,31/01/2023 03:15
LPPT,SBGR,30/01/2023 15:50,30/01/2023 15:50
SBGR,SABE,30/01/2023 09:15,30/01/2023 09:15
SABE,SBGR,30/01/2023 12:45,30/01/2023 12:45
KBOS,SBGR,31/01/2023 05:35,31/01/2023 05:35
SBGR,KJFK,31/01/2023 09:05,31/01/2023 09:05
KJFK,SBGR,31/01/2023 05:20,31/01/2023 05:20
SBGR,KMIA,31/01/2023 07:25,31/01/2023 07:25
KMIA,SBGR,31/01/2023 05:35,31/01/2023 05:35
SBGR,KMIA,30/01/2023 18:35,30/01/2023 18:35
KMIA,SBGR,30/01/2023 20:05,30/01/2023 20:05
SBGR,SBRJ,30/01/2023 20:30,30/01/2023 20:30
SBGR,SBAR,31/01/2023 14:45,31/01/2023 14:45
SBAR,SBGR,31/01/2023 18:05,31/01/2023 18:05
SBGR,SBAR,01/02/2023 02:10,01/02/2023 02:10
SBAR,SBGR,31/01/2023 06:05,31/01/2023 06:05
SBGR,SBAR,31/01/2023 10:40,31/01/2023 10:40
SBAR,SBGR,31/01/2023 14:05,31/01/2023 14:05
SBGR,SBBE,31/01/2023 10:00,31/01/2023 10:00
SBBE,SBGR,31/01/2023 14:20,31/01/2023 14:20
SBGR,SBBE,31/01/2023 16:55,31/01/2023 16:55
SBBE,SBGR,31/01/2023 21:20,31/01/2023 21:20
SBGR,SBBE,31/01/2023 22:30,31/01/2023 22:30
SBBE,SBGR,31/01/2023 04:55,31/01/2023 04:55
SBGR,SBBE,01/02/2023 02:15,01/02/2023 02:15
SBBE,SBGR,31/01/2023 06:35,31/01/2023 06:35
SBGR,SBPS,31/01/2023 08:40,31/01/2023 08:40
SBPS,SBGR,31/01/2023 11:10,31/01/2023 11:10
SBGR,SBPS,31/01/2023 14:00,31/01/2023 14:00
SBPS,SBGR,31/01/2023 16:40,31/01/2023 16:40
SBGR,SBPS,31/01/2023 19:40,31/01/2023 19:40
SBPS,SBGR,31/01/2023 22:25,31/01/2023 22:25
SBGR,SBPS,31/01/2023 11:00,31/01/2023 11:00
SBPS,SBGR,31/01/2023 13:40,31/01/2023 13:40
SBGR,SBBR,31/01/2023 08:15,31/01/2023 08:15
SBBR,SBGR,31/01/2023 07:50,31/01/2023 07:50
SBGR,SBBR,31/01/2023 09:05,31/01/2023 09:05
SBBR,SBGR,31/01/2023 11:35,31/01/2023 11:35
SBGR,SBBR,31/01/2023 13:50,31/01/2023 13:50
SBBR,SBGR,31/01/2023 16:20,31/01/2023 16:20
SBGR,SBBR,31/01/2023 22:55,31/01/2023 22:55
SBBR,SBGR,31/01/2023 20:55,31/01/2023 20:55
SBGR,SBBR,01/02/2023 00:15,01/02/2023 00:15
SBBR,SBGR,01/02/2023 01:30,01/02/2023 01:30
SBGR,SBBR,01/02/2023 00:45,01/02/2023 00:45
SBBR,SBGR,31/01/2023 06:15,31/01/2023 06:15
SBGR,SBCA,31/01/2023 14:20,31/01/2023 14:20
SBCA,SBGR,31/01/2023 16:25,31/01/2023 16:25
SBGR,SBCY,31/01/2023 08:15,31/01/2023 08:15
SBCY,SBGR,31/01/2023 11:15,31/01/2023 11:15
SBGR,SBCY,31/01/2023 18:40,31/01/2023 18:40
SBCY,SBGR,31/01/2023 21:40,31/01/2023 21:40
SBGR,SBCY,01/02/2023 01:25,01/02/2023 01:25
SBCY,SBGR,31/01/2023 05:50,31/01/2023 05:50
SBGR,SBCG,31/01/2023 08:15,31/01/2023 08:15
SBCG,SBGR,31/01/2023 10:30,31/01/2023 10:30
SBGR,SBCG,31/01/2023 19:20,31/01/2023 19:20
SBCG,SBGR,31/01/2023 21:40,31/01/2023 21:40
SBGR,SBCG,01/02/2023 01:30,01/02/2023 01:30
SBCG,SBGR,31/01/2023 06:10,31/01/2023 06:10
SBGR,SBSV,31/01/2023 16:30,31/01/2023 16:30
SBSV,SBGR,31/01/2023 20:00,31/01/2023 20:00
SBGR,SBCT,31/01/2023 07:00,31/01/2023 07:00
SBCT,SBGR,31/01/2023 12:25,31/01/2023 12:25
SBGR,SBCT,31/01/2023 08:30,31/01/2023 08:30
SBCT,SBGR,31/01/2023 10:15,31/01/2023 10:15
SBGR,SBCT,31/01/2023 15:00,31/01/2023 15:00
SBCT,SBGR,31/01/2023 16:40,31/01/2023 16:40
SBGR,SBCT,31/01/2023 13:50,31/01/2023 13:50
SBCT,SBGR,31/01/2023 15:45,31/01/2023 15:45
SBGR,SBCT,31/01/2023 19:25,31/01/2023 19:25
SBCT,SBGR,31/01/2023 21:10,31/01/2023 21:10
SBGR,SBCT,31/01/2023 22:30,31/01/2023 22:30
SBCT,SBGR,01/02/2023 00:05,01/02/2023 00:05
SBGR,SBCT,31/01/2023 23:30,31/01/2023 23:30
SBCT,SBGR,31/01/2023 06:10,31/01/2023 06:10
SBGR,SBCT,31/01/2023 15:40,31/01/2023 15:40
SBCT,SBGR,31/01/2023 17:35,31/01/2023 17:35
SBGR,SBCX,31/01/2023 10:20,31/01/2023 10:20
SBCX,SBGR,31/01/2023 12:30,31/01/2023 12:30
SBGR,SBFL,31/01/2023 07:20,31/01/2023 07:20
SBFL,SBGR,31/01/2023 09:15,31/01/2023 09:15
SBGR,SBFL,31/01/2023 11:40,31/01/2023 11:40
SBFL,SBGR,31/01/2023 13:35,31/01/2023 13:35
SBGR,SBFL,31/01/2023 14:10,31/01/2023 14:10
SBFL,SBGR,31/01/2023 16:05,31/01/2023 16:05
